Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=5
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.log'
lr=0.01
lr_bert=0.01
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
           1092 |          54.23 |          85.68 |          69.82 |          72.59 
           1093 |          53.59 |          85.78 |          69.76 |          72.64 
           1094 |          50.80 |          85.68 |          69.69 |          72.61 
           1095 |          47.58 |          85.49 |          69.72 |          72.64 
           1096 |          49.75 |          85.66 |          69.73 |          72.77 
           1097 |          50.70 |          85.79 |          69.43 |          72.42 
           1098 |          48.85 |          85.75 |          69.71 |          72.35 
           1099 |          50.38 |          85.75 |          69.62 |          72.63 
           1100 |          50.39 |          85.77 |          69.66 |          72.63 
           1101 |          48.67 |          85.79 |          69.36 |          72.25 
           1102 |          51.42 |          85.88 |          69.22 |          72.42 
           1103 |          48.76 |          85.83 |          69.24 |          72.96 
           1104 |          52.61 |          85.74 |          69.51 |          72.61 
           1105 |          55.37 |          85.81 |          69.41 |          72.93 
           1106 |          53.92 |          85.80 |          69.47 |          72.56 
           1107 |          50.41 |          85.88 |          69.56 |          73.43 
           1108 |          45.47 |          85.94 |          69.33 |          72.81 
           1109 |          52.62 |          85.84 |          69.33 |          72.95 
           1110 |          52.78 |          85.94 |          69.50 |          72.92 
           1111 |          47.72 |          85.70 |          69.62 |          73.03 
           1112 |          52.09 |          85.88 |          69.55 |          72.41 
           1113 |          50.26 |          86.10 |          69.89 |          72.98 
           1114 |          50.38 |          85.97 |          70.14 |          73.15 
           1115 |          50.49 |          86.03 |          70.13 |          73.02 
           1116 |          51.79 |          86.03 |          70.09 |          73.07 
           1117 |          48.45 |          85.88 |          69.95 |          73.28 
           1118 |          47.89 |          85.97 |          70.07 |          73.22 
           1119 |          50.65 |          85.80 |          69.97 |          73.09 
           1120 |          57.16 |          85.97 |          69.54 |          72.70 
           1121 |          53.42 |          85.92 |          69.73 |          72.98 
           1122 |          50.35 |          85.75 |          69.66 |          72.80 
           1123 |          45.96 |          85.74 |          70.08 |          72.79 
           1124 |          49.06 |          85.80 |          69.79 |          72.83 
           1125 |          46.06 |          85.63 |          69.66 |          72.74 
           1126 |          54.83 |          85.70 |          69.57 |          72.73 
           1127 |          51.19 |          85.75 |          69.45 |          72.52 
           1128 |          55.45 |          85.84 |          69.77 |          72.92 
           1129 |          53.22 |          85.60 |          69.96 |          72.47 
           1130 |          50.95 |          85.71 |          69.29 |          72.27 
           1131 |          57.86 |          85.96 |          69.16 |          72.30 
           1132 |          53.70 |          85.71 |          68.97 |          72.60 
           1133 |          48.53 |          86.06 |          69.64 |          72.88 
           1134 |          52.92 |          85.96 |          69.46 |          72.84 
           1135 |          51.29 |          85.87 |          69.50 |          72.66 
           1136 |          48.04 |          85.85 |          69.31 |          72.18 
           1137 |          49.07 |          85.73 |          69.16 |          72.24 
           1138 |          55.27 |          85.75 |          69.37 |          72.64 
           1139 |          52.04 |          85.86 |          69.29 |          72.57 
           1140 |          51.83 |          85.76 |          69.57 |          72.16 
           1141 |          48.68 |          85.63 |          69.17 |          72.13 
           1142 |          46.57 |          85.79 |          69.49 |          72.48 
           1143 |          53.79 |          85.72 |          69.28 |          72.67 
           1144 |          50.27 |          85.59 |          69.02 |          72.47 
           1145 |          49.69 |          85.77 |          69.38 |          72.47 
           1146 |          55.52 |          85.67 |          69.52 |          72.53 
           1147 |          54.84 |          85.86 |          69.57 |          72.78 
           1148 |          50.47 |          85.66 |          69.71 |          72.98 
           1149 |          49.40 |          85.69 |          69.80 |          73.01 
           1150 |          49.99 |          85.63 |          69.68 |          72.83 
           1151 |          55.14 |          85.70 |          69.56 |          72.69 
           1152 |          55.72 |          85.84 |          69.59 |          72.54 
           1153 |          52.23 |          85.78 |          69.38 |          72.47 
           1154 |          50.45 |          85.94 |          69.87 |          72.44 
           1155 |          54.68 |          85.85 |          69.95 |          73.02 
